,cohort_week,week_offset,ad_id,adset_id,adset_name_at_launch,campaign_id,campaign_name_at_launch,spend,purchases,revenue,roas,hit_bucket,hit_cum
0,2024-11-18,1,120211759841400668,120211759449520668,3 steps,120211759449490668,Testing CBO - New Creatives - 12/11,26.95,7,281.4,10.44155844155844,0,0
1,2024-11-18,1,120211759888870668,120211759858430668,Wstęp+janet,120211759449490668,Testing CBO - New Creatives - 12/11,36.269999999999996,0,0.0,0.0,0,0
2,2024-11-18,1,120211759888890668,120211759449610668,Picture yourself,120211759449490668,Testing CBO - New Creatives - 12/11,15.650000000000002,0,0.0,0.0,0,0
3,2024-11-18,1,120211759899030668,120211759899060668,Collage,120211759898990668,Testing CBO - New Creatives - 14/11,82.25,14,629.11,7.6487537993920975,1,1
4,2024-11-18,1,120211760340260668,120211760340210668,Int-Motivation – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2.5599999999999996,0,0.0,0.0,0,0
5,2024-11-18,1,120211760340270668,120211760340210668,Int-Motivation – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,4.16,0,0.0,0.0,0,0
6,2024-11-18,1,120211760340340668,120211760340210668,Int-Motivation – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,44.34,14,556.33,12.546910239061795,1,1
7,2024-11-18,1,120211760340370668,120211760340210668,Int-Motivation – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,83.78,14,567.6,6.774886607782287,1,1
8,2024-11-18,1,120211760340400668,120211760340250668,Int-Metaphysics – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,363.14,56,2180.61,6.004874153219145,1,1
9,2024-11-18,1,120211760340410668,120211760340250668,Int-Metaphysics – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,3.96,0,0.0,0.0,0,0
10,2024-11-18,1,120211760340420668,120211760340250668,Int-Metaphysics – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,11.559999999999999,0,0.0,0.0,0,0
11,2024-11-18,1,120211760340460668,120211760340250668,Int-Metaphysics – Old LP,120211760296110668,Testing CBO - Country Expansion 3 - 08/11,2.8,0,0.0,0.0,0,0
12,2024-11-18,1,120211760528300668,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2077.67,532,23826.579999999998,11.467932828601269,1,1
13,2024-11-18,2,120211760528300668,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,1418.3700000000001,315,13393.42,9.44282521485931,1,1
14,2024-11-18,3,120211760528300668,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,1254.31,336,14305.91,11.40540217330644,1,1
15,2024-11-18,4,120211760528300668,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,608.07,77,2979.17,4.899386583781472,1,1
16,2024-11-18,1,120211760613040668,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,152.07,42,1850.79,12.170645097652397,1,1
17,2024-11-18,2,120211760613040668,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,108.75,14,657.25,6.04367816091954,1,1
18,2024-11-18,3,120211760613040668,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,0.0,0,0.0,0.0,0,1
19,2024-11-18,1,120211761181760668,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,0.21,0,0.0,0.0,0,0
20,2024-11-18,1,120211761181800668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,10.1,0,0.0,0.0,0,0
21,2024-11-18,2,120211761181800668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2.17,0,0.0,0.0,0,0
22,2024-11-18,1,120211761181810668,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,9.19,0,0.0,0.0,0,0
23,2024-11-18,1,120211761181820668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,69.54,14,552.1800000000001,7.9404659188956,1,1
24,2024-11-18,2,120211761181820668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,117.32000000000001,21,829.21,7.067933856120013,1,1
25,2024-11-18,1,120211761181830668,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,38.98,7,927.26,23.788096459722937,0,0
26,2024-11-18,1,120211761181850668,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,8.1,0,0.0,0.0,0,0
27,2024-11-18,1,120211761181860668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,204.41,28,1115.4,5.456680201555697,1,1
28,2024-11-18,2,120211761181860668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,245.65,42,1649.9,6.716466517402809,1,1
29,2024-11-18,3,120211761181860668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,0.0,0,0.0,0.0,0,1
30,2024-11-18,1,120211761181870668,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,28.0,0,0.0,0.0,0,0
31,2024-11-18,1,120211761181890668,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,158.53,21,919.93,5.802876427174667,1,1
32,2024-11-18,1,120211761181910668,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,71.76,14,549.3,7.654682274247491,1,1
33,2024-11-18,1,120211761181920668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,361.46000000000004,133,6238.9,17.26027776240801,1,1
34,2024-11-18,2,120211761181920668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,332.40000000000003,42,1661.12,4.997352587244283,1,1
35,2024-11-18,1,120211761181930668,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,195.99,35,1382.42,7.05352313893566,1,1
36,2024-11-18,1,120211761181940668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,155.78,21,924.6700000000001,5.935742714083965,1,1
37,2024-11-18,2,120211761181940668,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,99.91,7,275.1,2.7534781303172857,0,1
38,2024-11-18,1,120211761181960668,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,30.91,7,274.68,8.886444516337756,0,0
39,2024-11-18,1,120211761181970668,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,181.82,35,1474.34,8.108788912110878,1,1
40,2024-11-18,1,120212277501550668,120212277501570668,Pics,120212277501560668,Testing CBO - Top 4 Countries - 21/11,821.63,210,8900.91,10.833233937417086,1,1
41,2024-11-18,2,120212277501550668,120212277501570668,Pics,120212277501560668,Testing CBO - Top 4 Countries - 21/11,612.1,105,4448.11,7.266966181996405,1,1
42,2024-11-18,1,120212277501580668,120212277501610668,Transition,120212277501560668,Testing CBO - Top 4 Countries - 21/11,74.74,7,276.06,3.693604495584694,0,0
43,2024-11-18,2,120212277501580668,120212277501610668,Transition,120212277501560668,Testing CBO - Top 4 Countries - 21/11,2.42,0,0.0,0.0,0,0
44,2024-11-18,1,120212277501620668,120212277501590668,Me Before,120212277501560668,Testing CBO - Top 4 Countries - 21/11,79.32,7,269.7,3.400151285930409,0,0
45,2024-11-18,2,120212277501620668,120212277501590668,Me Before,120212277501560668,Testing CBO - Top 4 Countries - 21/11,2.72,0,0.0,0.0,0,0
46,2024-11-18,1,120212277501630668,120212277501600668,Money,120212277501560668,Testing CBO - Top 4 Countries - 21/11,76.63,7,365.89,4.774761842620384,0,0
47,2024-11-18,2,120212277501630668,120212277501600668,Money,120212277501560668,Testing CBO - Top 4 Countries - 21/11,383.81,49,1921.5900000000001,5.006617857794222,1,1
48,2024-11-18,1,120212277565170668,120212277565430668,Show me,120212277565310668,Testing CBO - Top 4 Countries - 22/11,91.99000000000001,0,0.0,0.0,0,0
49,2024-11-18,2,120212277565170668,120212277565430668,Show me,120212277565310668,Testing CBO - Top 4 Countries - 22/11,5.34,0,0.0,0.0,0,0
50,2024-11-18,1,120212277565210668,120212277565260668,Mystery Box New,120212277565310668,Testing CBO - Top 4 Countries - 22/11,687.88,189,7586.889999999999,11.029380124440308,1,1
51,2024-11-18,1,120212277565240668,120212277565410668,TT Hook,120212277565330668,Testing CBO - Top 4 Countries - 24/11,142.16000000000003,14,809.1099999999999,5.691544738323015,1,1
52,2024-11-18,2,120212277565240668,120212277565410668,TT Hook,120212277565330668,Testing CBO - Top 4 Countries - 24/11,0.0,0,0.0,0.0,0,1
53,2024-11-18,1,120212277565250668,120212277565400668,Tiktok Vibe New,120212277565310668,Testing CBO - Top 4 Countries - 22/11,121.47,21,809.11,6.660986251749403,1,1
54,2024-11-18,2,120212277565250668,120212277565400668,Tiktok Vibe New,120212277565310668,Testing CBO - Top 4 Countries - 22/11,8.02,0,0.0,0.0,0,1
55,2024-11-18,1,120212277565270668,120212277565220668,Reviews,120212277565310668,Testing CBO - Top 4 Countries - 22/11,149.35,28,1087.33,7.280415132239705,1,1
56,2024-11-18,2,120212277565270668,120212277565220668,Reviews,120212277565310668,Testing CBO - Top 4 Countries - 22/11,4.88,0,0.0,0.0,0,1
57,2024-11-18,1,120212277565280668,120212277565180668,Free Aura,120212277565300668,Testing CBO - Top 4 Countries - 23/11,80.98,7,277.62,3.4282538898493455,0,0
58,2024-11-18,2,120212277565280668,120212277565180668,Free Aura,120212277565300668,Testing CBO - Top 4 Countries - 23/11,34.22,0,0.0,0.0,0,0
59,2024-11-18,1,120212277565290668,120212277565370668,Mystery Box White,120212277565330668,Testing CBO - Top 4 Countries - 24/11,66.47,7,269.7,4.05746953512863,0,0
60,2024-11-18,1,120212277565320668,120212277565190668,3 signs,120212277565330668,Testing CBO - Top 4 Countries - 24/11,77.25999999999999,0,0.0,0.0,0,0
61,2024-11-18,1,120212277565340668,120212277565200668,Strong aura,120212277565300668,Testing CBO - Top 4 Countries - 23/11,195.89,14,826.93,4.221399765174333,1,1
62,2024-11-18,1,120212277565350668,120212277565360668,Purple,120212277565300668,Testing CBO - Top 4 Countries - 23/11,466.11,140,5522.49,11.848040162193472,1,1
63,2024-11-18,2,120212277565350668,120212277565360668,Purple,120212277565300668,Testing CBO - Top 4 Countries - 23/11,1511.71,315,13326.279999999999,8.815368026936381,1,1
64,2024-11-18,3,120212277565350668,120212277565360668,Purple,120212277565300668,Testing CBO - Top 4 Countries - 23/11,1660.72,399,16036.6,9.65641408545691,1,1
65,2024-11-18,4,120212277565350668,120212277565360668,Purple,120212277565300668,Testing CBO - Top 4 Countries - 23/11,1485.83,329,12071.96,8.124724901233654,1,1
66,2024-11-25,1,120212277565230668,120212277565390668,Imagine Receiving,120212277565330668,Testing CBO - Top 4 Countries - 24/11,26.330000000000002,0,0.0,0.0,0,0
67,2024-11-25,1,120212277565420668,120212277565380668,Mystery Box Green,120212277565300668,Testing CBO - Top 4 Countries - 23/11,82.78,35,1545.5,18.66996859144721,1,1
68,2024-11-25,2,120212277565420668,120212277565380668,Mystery Box Green,120212277565300668,Testing CBO - Top 4 Countries - 23/11,172.57,21,918.02,5.319696355102278,1,1
69,2024-11-25,1,120212548946830668,120212548946800668,Notes,120212515804870668,Testing CBO - Top 4 Countries - 30/11,102.23,14,539.4,5.276337669959894,1,1
70,2024-11-25,1,120212548946840668,120212548946790668,Transition,120212515804870668,Testing CBO - Top 4 Countries - 30/11,111.44,7,269.7,2.4201363962670497,0,0
71,2024-11-25,1,120212548946850668,120212548946810668,Makes you cry,120212515804870668,Testing CBO - Top 4 Countries - 30/11,166.84,21,1085.9,6.508631023735315,1,1
72,2024-11-25,1,120212548983760668,120212548983800668,Mistery box v.3,120212548983750668,Testing CBO - Top 4 Countries - 01/12,168.85,14,745.33,4.414154575066628,1,1
73,2024-11-25,1,120212548983770668,120212548983790668,InnyMody,120212548983750668,Testing CBO - Top 4 Countries - 01/12,451.48,77,3783.9,8.381102152919288,1,1
74,2024-11-25,2,120212548983770668,120212548983790668,InnyMody,120212548983750668,Testing CBO - Top 4 Countries - 01/12,36.26,7,269.7,7.437948152233867,0,1
75,2024-11-25,1,120212548983780668,120212548983740668,Live Reading,120212548983750668,Testing CBO - Top 4 Countries - 01/12,79.53,14,719.41,9.04576889224192,1,1
76,2024-11-25,2,120212548983780668,120212548983740668,Live Reading,120212548983750668,Testing CBO - Top 4 Countries - 01/12,0.0,0,0.0,0.0,0,1
77,2024-12-02,1,120212549014180668,120212549014210668,Announcement,120212549014200668,Testing CBO - Top 4 Countries - 02/12,321.02,49,2060.06,6.417232571179366,1,1
78,2024-12-02,2,120212549014180668,120212549014210668,Announcement,120212549014200668,Testing CBO - Top 4 Countries - 02/12,0.0,0,0.0,0.0,0,1
79,2024-12-02,1,120212549014220668,120212549014190668,Twitt,120212549014200668,Testing CBO - Top 4 Countries - 02/12,72.91,7,275.58,3.7797284323138114,0,0
80,2024-12-02,1,120212549014230668,120212549014170668,Avani,120212549014200668,Testing CBO - Top 4 Countries - 02/12,394.06,70,2844.29,7.217910978023651,1,1
81,2024-12-02,2,120212549014230668,120212549014170668,Avani,120212549014200668,Testing CBO - Top 4 Countries - 02/12,0.0,0,0.0,0.0,0,1
82,2024-12-09,1,120212865312060668,120212865312030668,Offer,120212865312000668,"Testing CBO - US, UK and AU - 11/12",740.12,189,7457.78,10.07644706263849,1,1
83,2024-12-09,2,120212865312060668,120212865312030668,Offer,120212865312000668,"Testing CBO - US, UK and AU - 11/12",805.91,224,9514.89,11.806392773386607,1,1
84,2024-12-09,3,120212865312060668,120212865312030668,Offer,120212865312000668,"Testing CBO - US, UK and AU - 11/12",406.82,91,3507.8900000000003,8.62270783147338,1,1
85,2024-12-09,1,120212865609990668,120212865312050668,Review,120212865312000668,"Testing CBO - US, UK and AU - 11/12",93.82,7,280.2,2.9865700277126415,0,0
86,2024-12-09,1,120212936815120668,120212936815130668,Maya,120212936815150668,"Testing CBO - US, UK and AU - 13/12",587.27,119,4965.86,8.45583803020757,1,1
87,2024-12-09,2,120212936815120668,120212936815130668,Maya,120212936815150668,"Testing CBO - US, UK and AU - 13/12",0.0,0,0.0,0.0,0,1
88,2024-12-23,1,120213342472020668,120213342472000668,B001 - 3 Reasons Why - HX - UGC - Mashup - Oliwia,120213342472030668,Testing CBO - (Review) - 28/12,238.99,112,4594.82,19.22599271936064,1,1
89,2024-12-23,2,120213342472020668,120213342472000668,B001 - 3 Reasons Why - HX - UGC - Mashup - Oliwia,120213342472030668,Testing CBO - (Review) - 28/12,500.1,98,4152.36,8.303059388122374,1,1
90,2024-12-23,1,120213342478510668,120213342478520668,B002 - Hook Iterations - HX - UGC - Mashup - Mark,120213342472030668,Testing CBO - (Review) - 28/12,240.1,49,1887.9199999999998,7.863057059558517,1,1
91,2024-12-23,2,120213342478510668,120213342478520668,B002 - Hook Iterations - HX - UGC - Mashup - Mark,120213342472030668,Testing CBO - (Review) - 28/12,0.0,0,0.0,0.0,0,1
92,2024-12-23,1,120213342584060668,120213342584070668,Review,120213342472030668,Testing CBO - (Review) - 28/12,182.9,77,2927.5,16.00601421541826,1,1
93,2024-12-23,2,120213342584060668,120213342584070668,Review,120213342472030668,Testing CBO - (Review) - 28/12,646.6,217,8503.58,13.151221775440767,1,1
94,2024-12-23,3,120213342584060668,120213342584070668,Review,120213342472030668,Testing CBO - (Review) - 28/12,1403.2,364,14295.78,10.187984606613455,1,1
95,2024-12-23,4,120213342584060668,120213342584070668,Review,120213342472030668,Testing CBO - (Review) - 28/12,826.95,196,7831.150000000001,9.469919584013544,1,1
96,2025-01-06,1,120213564707410668,120213564707440668,B005 - How to read auras - HX - UGC - Mark,120213564707390668,"Testing CBO - US, UK and AU - 07/01",260.51,14,634.87,2.4370273693908104,1,1
97,2025-01-06,2,120213564707410668,120213564707440668,B005 - How to read auras - HX - UGC - Mark,120213564707390668,"Testing CBO - US, UK and AU - 07/01",0.0,0,0.0,0.0,0,1
98,2025-01-06,1,120213564707420668,120213564707430668,B011 - B001 Iterations - HX - UGC - Mashup - Oliwia,120213564707390668,"Testing CBO - US, UK and AU - 07/01",97.68,14,546.36,5.593366093366093,1,1
99,2025-01-06,1,120213607208090668,120213607208030668,Did you know?,120213607208020668,"Testing CBO - US, UK and AU - 09/01",238.32999999999998,49,2173.66,9.12037930600428,1,1
100,2025-01-06,2,120213607208090668,120213607208030668,Did you know?,120213607208020668,"Testing CBO - US, UK and AU - 09/01",200.51,14,520.02,2.593486609146676,1,1
101,2025-01-06,1,120213607208100668,120213607208070668,4 steps,120213607208020668,"Testing CBO - US, UK and AU - 09/01",111.63,14,609.79,5.462599659589716,1,1
102,2025-01-06,1,120213609469280668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,308.0,63,2544.44,8.261168831168831,1,1
103,2025-01-06,2,120213609469280668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,330.53,98,3789.48,11.46485946812695,1,1
104,2025-01-06,3,120213609469280668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,372.35,84,3248.1499999999996,8.723378541694641,1,1
105,2025-01-06,4,120213609469280668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,120.43,0,0.0,0.0,0,1
106,2025-01-06,1,120213609487420668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,13.9,0,0.0,0.0,0,0
107,2025-01-06,2,120213609487420668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,4.36,0,0.0,0.0,0,0
108,2025-01-06,3,120213609487420668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,2.95,0,0.0,0.0,0,0
109,2025-01-06,4,120213609487420668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,0.33999999999999997,0,0.0,0.0,0,0
110,2025-01-06,1,120213609487430668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,13.059999999999999,0,0.0,0.0,0,0
111,2025-01-06,2,120213609487430668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,23.1,0,0.0,0.0,0,0
112,2025-01-06,3,120213609487430668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,21.15,0,0.0,0.0,0,0
113,2025-01-06,4,120213609487430668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,0.51,0,0.0,0.0,0,0
114,2025-01-06,1,120213609526960668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,133.83,56,2134.41,15.948666218336694,1,1
115,2025-01-06,2,120213609526960668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,134.01,63,2533.05,18.901947615849565,1,1
116,2025-01-06,3,120213609526960668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,117.46,14,539.4,4.5922016005448665,1,1
117,2025-01-06,4,120213609526960668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,25.130000000000003,7,269.7,10.732192598487861,0,1
118,2025-01-06,1,120213609526970668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,128.67000000000002,35,1366.33,10.618869977461722,1,1
119,2025-01-06,2,120213609526970668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,197.49,35,1333.27,6.751076003848295,1,1
120,2025-01-06,3,120213609526970668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,184.86,35,1321.58,7.149085794655414,1,1
121,2025-01-06,4,120213609526970668,120213609444610668,Testing Copy,120213609444620668,Testing | Copy,52.86,7,275.16,5.205448354143019,0,1
122,2025-01-13,1,120213734602470668,120213734602480668,B008 - Abbott Lyon - HX - Non Narrated -  Mark,120213734602460668,"Testing CBO - US, UK and AU - 16/01",107.33,7,276.06,2.572067455511041,0,0
123,2025-01-13,1,120213734602520668,120213734602490668,B004 - Review - HX - UGC - Janel - Mark,120213734602440668,"Testing CBO - US, UK and AU - 14/01",529.73,105,4505.83,8.505899231684065,1,1
124,2025-01-13,2,120213734602520668,120213734602490668,B004 - Review - HX - UGC - Janel - Mark,120213734602440668,"Testing CBO - US, UK and AU - 14/01",120.78,21,989.1099999999999,8.189352541811557,1,1
125,2025-01-13,1,120213734602530668,120213734602450668,B010 - Celebrities Auras - HX - Non Narrated - Oliwia,120213734602460668,"Testing CBO - US, UK and AU - 16/01",406.63,70,2863.71,7.042544819614884,1,1
126,2025-01-13,2,120213734602530668,120213734602450668,B010 - Celebrities Auras - HX - Non Narrated - Oliwia,120213734602460668,"Testing CBO - US, UK and AU - 16/01",9.1,0,0.0,0.0,0,1
127,2025-01-13,1,120213734620420668,120213734620440668,B003 - Honest Review - HX - UGC - Mashup - Mark,120213734602440668,"Testing CBO - US, UK and AU - 14/01",181.94,7,269.7,1.482356820929977,0,0
128,2025-01-13,1,120213734620430668,120213734620410668,B007 - IG Story - HX - IMG - Mark,120213734602460668,"Testing CBO - US, UK and AU - 16/01",100.67,7,274.92,2.730902950233436,0,0
129,2025-01-13,1,120213735388420668,120213735388470668,B006 - [color] - HX - UGC - Mark - Batch 2,120213735388450668,Testing CBO - (B006) - 18/01,512.03,112,4262.58,8.324863777513036,1,1
130,2025-01-13,2,120213735388420668,120213735388470668,B006 - [color] - HX - UGC - Mark - Batch 2,120213735388450668,Testing CBO - (B006) - 18/01,414.15999999999997,70,2798.8599999999997,6.757919644581804,1,1
131,2025-01-13,3,120213735388420668,120213735388470668,B006 - [color] - HX - UGC - Mark - Batch 2,120213735388450668,Testing CBO - (B006) - 18/01,0.0,0,0.0,0.0,0,1
132,2025-01-13,1,120213735388430668,120213735388460668,B006 - [color] - HX - UGC - Mark - Batch 1,120213735388450668,Testing CBO - (B006) - 18/01,139.53,28,1090.1399999999999,7.812943453020854,1,1
133,2025-01-13,2,120213735388430668,120213735388460668,B006 - [color] - HX - UGC - Mark - Batch 1,120213735388450668,Testing CBO - (B006) - 18/01,69.5,7,269.7,3.880575539568345,0,1
134,2025-01-13,3,120213735388430668,120213735388460668,B006 - [color] - HX - UGC - Mark - Batch 1,120213735388450668,Testing CBO - (B006) - 18/01,0.0,7,280.56,0.0,0,1
135,2025-01-13,1,120213735388480668,120213735388440668,B006 - [color] - HX - UGC - Mark - Batch 3,120213735388450668,Testing CBO - (B006) - 18/01,141.61,49,2003.96,14.15126050420168,1,1
136,2025-01-13,2,120213735388480668,120213735388440668,B006 - [color] - HX - UGC - Mark - Batch 3,120213735388450668,Testing CBO - (B006) - 18/01,70.78999999999999,14,512.46,7.2391580731741785,1,1
137,2025-01-20,1,120213815273400668,120213815273410668,B015 - Colors - GIF -Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",178.74,49,1865.73,10.438234306814367,1,1
138,2025-01-20,2,120213815273400668,120213815273410668,B015 - Colors - GIF -Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",598.87,203,7813.93,13.047790004508492,1,1
139,2025-01-20,3,120213815273400668,120213815273410668,B015 - Colors - GIF -Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",0.0,0,0.0,0.0,0,1
140,2025-01-20,1,120213815273430668,120213815273420668,B016 - Comment - IMG - Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",89.4,21,899.1099999999999,10.057158836689036,1,1
141,2025-01-20,2,120213815273430668,120213815273420668,B016 - Comment - IMG - Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",85.50999999999999,0,0.0,0.0,0,1
142,2025-01-20,3,120213815273430668,120213815273420668,B016 - Comment - IMG - Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",16.39,7,269.7,16.45515558267236,0,1
143,2025-01-20,1,120213815273440668,120213815273380668,B012 - We're looking for - IMG - Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",147.84,21,794.88,5.376623376623376,1,1
144,2025-01-20,2,120213815273440668,120213815273380668,B012 - We're looking for - IMG - Vik,120213815273390668,"Testing CBO - (B012, B015 and B016) - 20/01",0.0,0,0.0,0.0,0,1
145,2025-01-20,1,120213932637120668,120213932637110668,B017 - This is what would happen - HX -  Mashup - Mark,120213932637140668,Testing CBO - (B013 and B017) - 22/01,436.53,147,5547.15,12.707374063638238,1,1
146,2025-01-20,2,120213932637120668,120213932637110668,B017 - This is what would happen - HX -  Mashup - Mark,120213932637140668,Testing CBO - (B013 and B017) - 22/01,470.94,126,5000.48,10.618082982970229,1,1
147,2025-01-20,1,120213932637160668,120213932637130668,B013 - Spirilet - UGC - Janel -  Mark,120213932637140668,Testing CBO - (B013 and B017) - 22/01,99.3,21,825.19,8.31007049345418,1,1
148,2025-01-20,1,120213974876570668,120213974876550668,Testing Copy,120213974876560668,Testing | Landing Page | Olivia,218.35,35,1353.38,6.198213876803298,1,1
149,2025-01-20,1,120213974876580668,120213974876550668,Testing Copy,120213974876560668,Testing | Landing Page | Olivia,87.74,0,0.0,0.0,0,0
150,2025-01-20,1,120213974876590668,120213974876550668,Testing Copy,120213974876560668,Testing | Landing Page | Olivia,16.970000000000002,0,0.0,0.0,0,0
151,2025-01-20,1,120213974876600668,120213974876550668,Testing Copy,120213974876560668,Testing | Landing Page | Olivia,106.67,21,809.11,7.58516921346208,1,1
152,2025-01-20,1,120213974876610668,120213974876550668,Testing Copy,120213974876560668,Testing | Landing Page | Olivia,2.35,0,0.0,0.0,0,0
153,2025-01-20,1,120214097735160668,120214097735180668,B018 - This is what would happen - HX -  Non Narrated - Mark,120214097735150668,Testing CBO - (B018 and B019) - 24/01,109.17,14,546.3,5.004122011541631,1,1
154,2025-01-20,1,120214097735170668,120214097735140668,B019 - Twin Flame Signs - HX - Mashup - Mark,120214097735150668,Testing CBO - (B018 and B019) - 24/01,116.47999999999999,7,269.7,2.315418956043956,0,0
155,2025-01-20,1,120214271366470668,120214271366490668,B014 - Spirilet - UGC - Lila - Mark,120214271366460668,Testing CBO - (B014 and B021) - 26/01,406.55,91,4259.099999999999,10.476202189152625,1,1
156,2025-01-20,2,120214271366470668,120214271366490668,B014 - Spirilet - UGC - Lila - Mark,120214271366460668,Testing CBO - (B014 and B021) - 26/01,617.45,154,5975.13,9.677107458093772,1,1
157,2025-01-20,3,120214271366470668,120214271366490668,B014 - Spirilet - UGC - Lila - Mark,120214271366460668,Testing CBO - (B014 and B021) - 26/01,13.04,0,0.0,0.0,0,1
158,2025-01-20,1,120214271366480668,120214271366450668,B021 - Project 369 - HX - Mashup - Mark,120214271366460668,Testing CBO - (B014 and B021) - 26/01,86.28,7,248.64,2.881780250347705,0,0
159,2025-01-27,1,120214656438010668,120214656438060668,B022 - Project 369 - HX - Mashup - Mark,120214656438000668,Testing CBO - (B022 and B026) - 31/01,91.59,14,539.4,5.889289223714379,1,1
160,2025-01-27,1,120214656438020668,120214656438080668,B025 - Twitter - IMG - Vik,120214656438030668,Testing CBO - (B024 and B025) - 02/02,101.19,21,814.57,8.049906117205259,1,1
161,2025-01-27,1,120214656438040668,120214656438070668,B026 - B004 New Creator Iterations - UGC - Becca - Mark,120214656438000668,Testing CBO - (B022 and B026) - 31/01,95.53999999999999,7,269.7,2.8229014025539043,0,0
162,2025-02-03,1,120214656438050668,120214656437990668,B024 - Colors - IMG - Vik,120214656438030668,Testing CBO - (B024 and B025) - 02/02,518.94,154,6172.37,11.894188152772958,1,1
163,2025-02-03,2,120214656438050668,120214656437990668,B024 - Colors - IMG - Vik,120214656438030668,Testing CBO - (B024 and B025) - 02/02,88.13999999999999,7,275.52,3.1259360108917633,0,1
164,2025-02-03,1,120214946625560668,120214946625580668,B028 - How to read aura from pic - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,109.18,0,0.0,0.0,0,0
